"No.","Time","Source","Destination","Protocol","Length","Info"
"8880","2547.873217","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=144, Time=91520 Frames=5"
"8881","2547.881689","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8882","2547.893626","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=145, Time=92160 Frames=5"
"8883","2547.893809","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=146, Time=92800 Frames=5"
"8884","2547.902704","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8885","2547.904029","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8886","2547.913150","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=147, Time=93440 Frames=5"
"8887","2547.919040","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8888","2547.934114","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=148, Time=94080 Frames=5"
"8889","2547.940173","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8890","2547.953244","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=149, Time=94720 Frames=5"
"8891","2547.953400","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=150, Time=95360 Frames=5"
"8892","2547.960498","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8893","2547.967554","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8894","2547.973252","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=151, Time=96000 Frames=5"
"8895","2547.983497","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8896","2547.992975","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=152, Time=96640 Frames=5"
"8897","2547.999028","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8898","2548.013389","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=153, Time=97280 Frames=5"
"8899","2548.013536","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=154, Time=97920 Frames=5"
"8900","2548.022898","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8901","2548.023834","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8902","2548.033162","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=155, Time=98560 Frames=5"
"8903","2548.039261","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8904","2548.053341","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=156, Time=99200 Frames=5"
"8905","2548.053560","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=157, Time=99840 Frames=5"
"8906","2548.063887","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8907","2548.064279","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8908","2548.073803","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=158, Time=100480 Frames=5"
"8909","2548.081705","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8910","2548.093539","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=159, Time=101120 Frames=5"
"8911","2548.100267","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8912","2548.113321","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=160, Time=101760 Frames=5"
"8913","2548.113524","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=161, Time=102400 Frames=5"
"8914","2548.122788","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8915","2548.123946","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8916","2548.133115","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=162, Time=103040 Frames=5"
"8917","2548.140169","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8918","2548.153156","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=163, Time=103680 Frames=5"
"8919","2548.158854","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8920","2548.173622","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=164, Time=104320 Frames=5"
"8921","2548.173810","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=165, Time=104960 Frames=5"
"8922","2548.185055","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8923","2548.185223","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8924","2548.193058","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=166, Time=105600 Frames=5"
"8925","2548.200856","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8926","2548.213244","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=167, Time=106240 Frames=5"
"8927","2548.213442","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=168, Time=106880 Frames=5"
"8928","2548.222591","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8929","2548.223804","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8930","2548.233009","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=169, Time=107520 Frames=5"
"8931","2548.238932","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8932","2548.252994","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=170, Time=108160 Frames=5"
"8933","2548.260181","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8934","2548.273207","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=171, Time=108800 Frames=5"
"8935","2548.273381","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=172, Time=109440 Frames=5"
"8936","2548.282462","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8937","2548.282676","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8938","2548.293075","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=173, Time=110080 Frames=5"
"8939","2548.298916","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8940","2548.313629","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=174, Time=110720 Frames=5"
"8941","2548.313852","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=175, Time=111360 Frames=5"
"8942","2548.323199","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8943","2548.323836","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8944","2548.333286","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=176, Time=112000 Frames=5"
"8945","2548.340287","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8946","2548.353023","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=177, Time=112640 Frames=5"
"8947","2548.359231","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8948","2548.373087","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=178, Time=113280 Frames=5"
"8949","2548.373266","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=179, Time=113920 Frames=5"
"8950","2548.384094","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8951","2548.385164","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8952","2548.392909","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=180, Time=114560 Frames=5"
"8953","2548.399028","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8954","2548.413210","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=181, Time=115200 Frames=5"
"8955","2548.420295","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8956","2548.433076","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=182, Time=115840 Frames=5"
"8957","2548.433199","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=183, Time=116480 Frames=5"
"8958","2548.441515","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8959","2548.442728","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8960","2548.453189","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=184, Time=117120 Frames=5"
"8961","2548.461027","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8962","2548.474373","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=185, Time=117760 Frames=5"
"8963","2548.474639","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=186, Time=118400 Frames=5"
"8964","2548.482836","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8965","2548.488811","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8966","2548.493451","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=187, Time=119040 Frames=5"
"8967","2548.501732","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8968","2548.513272","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=188, Time=119680 Frames=5"
"8969","2548.520402","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8970","2548.534357","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=189, Time=120320 Frames=5"
"8971","2548.534634","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=190, Time=120960 Frames=5"
"8972","2548.545557","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8973","2548.545887","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8974","2548.554139","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=191, Time=121600 Frames=5"
"8975","2548.565915","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8976","2548.573542","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=192, Time=122240 Frames=5"
"8977","2548.580442","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8978","2548.594878","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=193, Time=122880 Frames=5"
"8979","2548.595131","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=194, Time=123520 Frames=5"
"8980","2548.605274","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8981","2548.605499","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8982","2548.613693","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=195, Time=124160 Frames=5"
"8983","2548.620816","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8984","2548.633888","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=196, Time=124800 Frames=5"
"8985","2548.634065","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=197, Time=125440 Frames=5"
"8986","2548.644088","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8987","2548.644290","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8988","2548.653409","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=198, Time=126080 Frames=5"
"8989","2548.661723","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8990","2548.673431","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=199, Time=126720 Frames=5"
"8991","2548.681551","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8992","2548.694583","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=200, Time=127360 Frames=5"
"8993","2548.694856","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=201, Time=128000 Frames=5"
"8994","2548.704097","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8995","2548.705122","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8996","2548.714061","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=202, Time=128640 Frames=5"
"8997","2548.720426","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"8998","2548.733157","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=203, Time=129280 Frames=5"
"8999","2548.740909","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9000","2548.754091","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=204, Time=129920 Frames=5"
"9001","2548.754301","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=205, Time=130560 Frames=5"
"9002","2548.761794","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9003","2548.767101","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9004","2548.773410","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=206, Time=131200 Frames=5"
"9005","2548.780591","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9006","2548.794903","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=207, Time=131840 Frames=5"
"9007","2548.795172","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=208, Time=132480 Frames=5"
"9008","2548.805679","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9009","2548.805985","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9010","2548.814070","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=209, Time=133120 Frames=5"
"9011","2548.821547","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9012","2548.833516","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=210, Time=133760 Frames=5"
"9013","2548.840360","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9014","2548.853505","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=211, Time=134400 Frames=5"
"9015","2548.853794","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=212, Time=135040 Frames=5"
"9016","2548.862797","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9017","2548.863891","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9018","2548.873111","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=213, Time=135680 Frames=5"
"9019","2548.879056","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9020","2548.896676","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=214, Time=136320 Frames=5"
"9021","2548.903930","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9022","2548.913265","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=215, Time=136960 Frames=5"
"9023","2548.913455","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=216, Time=137600 Frames=5"
"9024","2548.922684","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9025","2548.925187","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9026","2548.934083","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=217, Time=138240 Frames=5"
"9027","2548.940328","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9028","2548.953521","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=218, Time=138880 Frames=5"
"9029","2548.953710","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=219, Time=139520 Frames=5"
"9030","2548.962654","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9031","2548.963988","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9032","2548.972945","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=220, Time=140160 Frames=5"
"9033","2548.979166","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9034","2548.992767","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=221, Time=140800 Frames=5"
"9035","2548.998900","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9036","2549.014025","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=222, Time=141440 Frames=5"
"9037","2549.014224","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=223, Time=142080 Frames=5"
"9038","2549.022629","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9039","2549.024049","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9040","2549.033358","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=224, Time=142720 Frames=5"
"9041","2549.041415","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9042","2549.053064","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=225, Time=143360 Frames=5"
"9043","2549.060403","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9044","2549.074926","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=226, Time=144000 Frames=5"
"9045","2549.075156","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=227, Time=144640 Frames=5"
"9046","2549.083956","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9047","2549.085165","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9048","2549.092994","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=228, Time=145280 Frames=5"
"9049","2549.098972","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9050","2549.115130","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=229, Time=145920 Frames=5"
"9051","2549.115461","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=230, Time=146560 Frames=5"
"9052","2549.124013","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9053","2549.126102","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9054","2549.133424","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=231, Time=147200 Frames=5"
"9055","2549.140359","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9056","2549.153381","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=232, Time=147840 Frames=5"
"9057","2549.160265","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9058","2549.173275","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=233, Time=148480 Frames=5"
"9059","2549.173428","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=234, Time=149120 Frames=5"
"9060","2549.184508","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9061","2549.184698","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9062","2549.193265","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=235, Time=149760 Frames=5"
"9063","2549.200356","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9064","2549.213179","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=236, Time=150400 Frames=5"
"9065","2549.213438","LgElectr_ac:0e:45 (LG K10)","a7:99:3c:fa:f0:5a (PartyMix)","SBC","617","PT=SBC, SSRC=0x0, Seq=237, Time=151040 Frames=5"
"9066","2549.221833","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
"9067","2549.223311","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets"
